,A2M,AGT,AHCYL1,AKAP12,ALDH1L1,ALDOC,ANXA1,APOD,AQP4,ARL4A,ARSJ,ATP1A2,ATP13A4,BCAN,BCAT1,BEX1,C1S,C3,C8orf4,C21orf62,CA2,CAND1,CAV1,CCDC80,CDO1,CFI,CHI3L1,CHI3L2,CHL1,COL1A2,CPNE8,CRISPLD1,CXCR7,DDIT3,DDX3Y,DGKG,DIRAS3,DSCAM,DUSP6,EDNRB,EFEMP1,EGFR,ELOVL2,EMP1,ETV1,FABP5,FBXO32,FKBP5,GBP1,GRIA2,ID2,IFI16,IGFBP3,IGFBP5,IL1RAP,KLHL4,LANCL2,LHFPL3,LPL,LRRN3,MAOB,MEG3,METTL7B,MLLT11,MTHFD2,NDP,NLGN3,NTRK2,PDZD2,PEG10,PFN2,PHGDH,PHYHIPL,PIK3R3,PLAT,PLS3,POSTN,PSAT1,RAB3IP,RCAN1,RFTN2,RGS2,RGS16,RHOJ,RND3,RPS4Y1,SCG2,SCG3,SCG5,SERPINA3,SERPINE1,SLC1A2,SLC4A4,SLC20A1,SLC38A1,SNRPN,SOD2,SPP1,SPRY2,TFRC,TRIB2,TRIM22,TSPAN7,VEGFA,ZEB1,ZNF577
TCGA-06-0402,0.607760413709892,0.503268933662064,0.362407171484948,0.415660367191871,0.403043460915747,0.326741271174611,0.356963465457825,0.394804257328676,0.813378967444767,0.36457015711473,0.574176314060153,0.550708990761988,0.579656786200419,0.601417083575819,0.435743286872373,0.448166339350895,0.57640782992771,0.416803047719061,0.644366268531533,0.702920359713988,0.514405097300544,0.31205053409193,0.120466367974939,0.498420419339465,0.676928839324434,0.300398014147991,0.651656666783322,0.402101170146337,0.812109016475995,0.228735730349408,0.396447425529878,0.603167330273545,0.391725263833177,0.620926785642464,0.342381021592762,0.473715268621484,0.723456587633974,0.218131746838652,0.559870626924568,0.580451113956451,0.633337183389577,0.641479738203811,0.45736146187966,0.484919962497739,0.678449353975072,0.483092489490399,0.475548452481972,0.244935636088501,0.543701773949468,0.741167370959018,0.46588568895566,0.298845375948395,0.394748446718366,0.492333634513616,0.505093047344024,0.651559023175303,0.625153915212928,0.623385307922651,0.436933805065543,0.670825365022575,0.651026551015316,0.214137224709867,0.560812917693978,0.39191800512692,0.212679309795658,0.547354124121808,0.579905013624179,0.494493850871935,0.472843065595253,0.242650580972682,0.3722246222547,0.221500631027467,0.401919136702247,0.366783622607159,0.394284439900096,0.43126078631971,0.712644385119523,0.29608489230801,0.344878421603995,0.586972194394753,0.729778502068742,0.466690919249519,0.387555627178538,0.5277996437748,0.289775827292825,0.461675751848694,0.721677916462625,0.439589351779335,0.577055195923837,0.420785544109005,0.253610829938301,0.472020368990792,0.679648633136139,0.308531037799348,0.304679207127189,0.215835983873181,0.386311959113458,0.524052869837342,0.567997884810728,0.195778429280686,0.474432694548193,0.547995621660074,0.38235589538734,0.298271006893041,0.491704456037489,0.452825783642489
TCGA-06-0409,0.6553667579914,0.512723592447274,0.359114896535451,0.354883534242497,0.414290246522735,0.223317038295773,0.419746432857709,0.520598955517535,0.744168865194252,0.422211244975026,0.352867195424248,0.859517726057783,0.513573872465697,0.45744827924221,0.304749525190251,0.147024040646194,0.700306743723462,0.571471540913452,0.666675640281035,0.723538775032274,0.66207950537662,0.240054840847603,0.201716290801736,0.365421271709263,0.630851865387755,0.428535005056278,0.701916853612508,0.730845704310788,0.77753919502508,0.336036431909024,0.251214019767616,0.6592593968118,0.455470746020925,0.511384954574404,0.296387141566115,0.471747365611503,0.629219857201837,0.149657185473048,0.394102022758187,0.555745443391803,0.52389339547739,0.56172047050834,0.303943497663493,0.501927564927115,0.337631497166632,0.599346791250995,0.451267944647337,0.439637441570064,0.545720146768146,0.639033637451643,0.470287033386554,0.385702939351301,0.110667667226377,0.401509342156597,0.393648225541926,0.469218651802067,0.3209399800735,0.3765128426559,0.474648472040531,0.522945918021917,0.67133696858835,0.193702517122242,0.38714805978224,0.439357109937597,0.210191433178672,0.477855789907421,0.367025029420591,0.582217586824721,0.331727740644666,0.0742468897824706,0.173669754549224,0.141442026484644,0.422887873474816,0.224285625995994,0.281936773069582,0.402920517057061,0.358619031561882,0.170293070604172,0.346268452912817,0.67536809400097,0.606184854844011,0.581515671186836,0.624117386868235,0.337875676093856,0.390842352613212,0.38701174630345,0.756298789248888,0.485611829294798,0.392174160701016,0.568775208634557,0.319871572437703,0.451662968377498,0.545332937466076,0.213962620792551,0.122381846146024,0.159583967621213,0.539433922282502,0.766117310837086,0.406347516936145,0.0739332700033711,0.343511942108168,0.535386992408574,0.440019909533742,0.403080458205508,0.42429743386781,0.313892406057491
TCGA-06-0410,0.482258401841039,0.389266467560368,0.402109349902601,0.455702849263223,0.542950160466719,0.393869674411735,0.38629952834862,0.722941593842564,0.800581382946803,0.402028769107243,0.364834370407891,0.720709698588176,0.580477832082374,0.627086689447019,0.363080870612258,0.54481989590945,0.469338331579043,0.386943195997369,0.49315292537341,0.719497311042582,0.592097659883774,0.364534666397086,0.27020464660834,0.392448984867551,0.606322290811668,0.267128035489341,0.566842268418888,0.530621067444552,0.811041618403141,0.266258611118375,0.306267682862594,0.638866136622956,0.450470550400744,0.423163556661607,0.106543886100846,0.520163607977337,0.523407197045212,0.453690389339461,0.468588506072766,0.536361196063148,0.512264993594478,0.179498541085006,0.329528415419841,0.495314187126796,0.573648898841336,0.34182954292196,0.460340425503724,0.440274959240739,0.578780623177279,0.803634970981414,0.526284355548934,0.426491402140067,0.261772004378016,0.48423843723942,0.563123001263208,0.703873633004219,0.376653322044415,0.93493586359407,0.544495615299791,0.645196162930056,0.554347677805902,0.377869537449653,0.484670736388381,0.626374185572277,0.275381205371774,0.443775789967287,0.639538542877042,0.77554620215749,0.502423186825958,0.335905864874449,0.513448846186357,0.257500750991333,0.519455422307896,0.392265769585475,0.505850762283999,0.321653242722905,0.555364383821971,0.37209851705467,0.451113891811455,0.506597194914681,0.738216936653276,0.548297332402881,0.530837594596097,0.469876256582311,0.328106492102715,0,0.58246420652105,0.612259823101188,0.521088408924962,0.549833522075677,0.288114182779587,0.488173880439198,0.588639240102151,0.278390425033232,0.303224376269177,0.296247390274946,0.412132598404592,0.68873523899021,0.56453054568243,0.28361355533579,0.481434781290593,0.519914231621177,0.506826214017277,0.429972831787082,0.50909095847628,0.41230312345068
TCGA-06-0412,0.710667407606564,0.639465493053894,0.57889861022996,0.590797123156984,0.734580166103538,0.477070028977423,0.524057351770084,0.533706222494893,0.868612667370568,0.477413719856415,0.590226441503935,0.973350177114437,0.708917462323183,0.683130488047667,0.477930102704162,0.432371721300021,0.853935373779084,0.648988693254383,0.628097620945987,0.838979346320385,0.69443503976703,0.463555659657884,0.335057248016457,0.616007151462938,0.80057118515196,0.533871295700321,0.806363138339311,0.865566008568861,0.897060283105869,0.518567316498695,0.584016697909823,0.74722799045045,0.613478060649941,0.629699254303261,0.22450893632058,0.727741564140852,0.821828212058849,0.497434136822339,0.557420893145354,0.650706724384715,0.793825701407721,0.712249885216044,0.609324988107242,0.662514114483687,0.613898954997317,0.834348266922997,0.548626808595299,0.475979699292345,0.766061573395814,0.804377857922039,0.686993031748813,0.608282064060645,0.37575966471936,0.57107844591566,0.603913176352842,0.666570682690906,0.64417125803777,0.964813098847293,0.866787550289023,0.803811699153887,0.746055124162658,0.52754713607985,0.649943154993456,0.629801684343552,0.317799781617857,0.647073420806797,0.704948086629601,0.700422541213118,0.703777336664955,0.339482358783045,0.498517173332267,0.350300579443342,0.605952415540974,0.469019777593626,0.52636596729356,0.497031866118652,0.467257061811716,0.392217999435657,0.526899606314656,0.756135171309454,0.76332017304476,0.650356599883357,0.713401358500143,0.640321503440192,0.50300260628542,0,0.663536721828078,0.658174805504096,0.753360248399759,0.573238096989416,0.447671760884713,0.739738696303764,0.795839086596378,0.438990277749579,0.199184948431883,0.428586250831988,0.791589509718199,0.884377581753502,0.685123217922414,0.462286242005208,0.578456298692341,0.674051461749166,0.557867860593896,0.635079252492207,0.650827778068695,0.517973355291035
TCGA-06-0413,0.5842940568821,0.358809389294581,0.424393596935087,0.549358798276426,0.555433027676459,0.405088433446579,0.357642393530177,0.680708970893262,0.770914008830801,0.473550491145363,0.399261304001341,0.786478799690611,0.71478738444766,0.70374358673716,0.408969605992594,0.592841119318587,0.525264430007899,0.418776369464489,0.394525306782484,0.658576023517542,0.659120843710425,0.39942103040327,0.339388284215817,0.377627347474787,0.694872207331359,0.30192228423914,0.709564932431088,0.655918160276468,0.826154837929916,0.348676718321763,0.340702979414477,0.636197220808342,0.545043372239167,0.426377595770014,0.114433447593578,0.515260743574722,0.626577355128792,0.33853420120088,0.533907378778611,0.588195757154988,0.497797615368143,0.23344935741587,0.302194395967458,0.495127340013145,0.64975912613103,0.454020328255183,0.490605988822086,0.401825240957246,0.484627407717534,0.871277765278309,0.500530906070751,0.377727778185041,0.263784870737326,0.520479609475538,0.661475810653298,0.642083427141966,0.44544579759025,0.999911782047609,0.637124548935111,0.76111709150697,0.638202702148136,0.636800383444999,0.500400936916304,0.685026059267208,0.201235574135127,0.435887184591245,0.713885119243236,0.715716502783168,0.490918201226157,0.409082836695332,0.527674767054004,0.285989426462603,0.54539067273452,0.498513289673148,0.643613160509387,0.407945606593922,0.183689738284809,0.373397442266428,0.486369418528883,0.555431058446847,0.740997472552683,0.547666386083457,0.538663068293597,0.588914227595548,0.273358608705036,0,0.683222423962729,0.677720217403607,0.652141331325523,0.590387156262599,0.369765057586304,0.550666616800249,0.627747435560561,0.384084602854459,0.429549845655409,0.462438128440162,0.443542117158938,0.756105402142317,0.589114730974309,0.254639291026345,0.571987356416717,0.435652667246444,0.540848913163838,0.402296280680635,0.696624821686778,0.454329403531559
TCGA-06-0414,0.485723078512652,0.394492167497379,0.398112945462606,0.411611709955528,0.544114137358154,0.458395497153695,0.337463083721722,0.657936126909803,0.832549998550763,0.401608833715716,0.274671749268971,0.792141010877773,0.553758377779991,0.668473580041698,0.274623356832086,0.567846017483602,0.392592205975337,0.316796434954323,0.447347131563139,0.469854578041922,0.597921129557265,0.293002556194991,0.26191369483679,0.297798867106236,0.684023372886424,0.286311060963806,0.623049475101807,0.476486823558714,0.739359752215885,0.188764006311143,0.293428409639586,0.618782922974001,0.400984385155131,0.470332298252206,0.378467226781963,0.558527638559849,0.672050339501834,0.374296886836368,0.336133866609153,0.480801195431846,0.497548701089497,0.232179998973066,0.243935106856163,0.503314101570175,0.508612701159662,0.462104591316238,0.454668535014455,0.350629262704039,0.470021780115522,0.795887702241282,0.523722308953484,0.335007811827771,0.190483799068163,0.497071451539519,0.366304908730214,0.582421590396998,0.411748051453534,0.909627424650225,0.622786466502519,0.727683587819114,0.589608797898333,0.498877918202066,0.430804363138467,0.572769160485842,0.246643222074198,0.453705153270911,0.632511485069003,0.727146152582545,0.467441160356205,0.268826501267432,0.578378960669456,0.258281603145247,0.593767755599158,0.405849819255987,0.466479825984991,0.229211894058399,0,0.453243563872924,0.441551492968052,0.53582432679485,0.770995749455741,0.627892613093005,0.509398892134299,0.43043955861425,0.241412185771595,0.52488670543486,0.516592986251653,0.68721727372089,0.62388912274299,0.543737420849474,0.261591964899251,0.560603219130623,0.566496756166406,0.258503807470829,0.272851449143034,0.315447216588993,0.372967956069579,0.704824675757052,0.346769965862392,0.218771039675518,0.350670210150635,0.402212808553003,0.489533238418384,0.421560067595016,0.453653038338881,0.340556190841491
TCGA-06-0644,0.578960503294496,0.508428255398913,0.297258017625023,0.572397322976798,0.510055411776919,0.288584032631069,0.478038491773904,0.573442058287086,0.710340928091052,0.444890289383278,0.617101131813126,0.601358808946836,0.568815681386727,0.414806575481251,0.448937425782653,0.283316151592814,0.622312598222784,0.395800600313413,0.514397262724352,0.71265851902061,0.413582057288619,0.32663319439958,0.474477376657542,0.402530261736478,0.656659295798819,0.504030367178258,0.69962040701736,0.416447127975077,0.773563425012993,0.638514634274951,0.334128813859712,0.567147770628197,0.381443643368448,0.443126153004062,0.349622135395132,0.544790219356382,0.793662127008662,0.24019650757567,0.511014271785386,0.530011599225875,0.612209285406291,0.289827149052909,0.354651411726893,0.669898620461188,0.573315266881008,0.512368851797349,0.480816407882352,0.360224195908336,0.481584326070951,0.675294802327022,0.403177803560378,0.42931400288209,0.332748867180859,0.542026572686209,0.517959719440303,0.660746997901033,0.379770507689338,0.623225798230848,0.72323987820496,0.839953065599266,0.566511926820929,0.335023707294188,0.600258818028031,0.555138435811401,0.23184487841101,0.625486911639245,0.485859762472343,0.649063132095376,0.364870195288207,0.266333744624664,0.409152558298455,0.113921323650644,0.333323285918714,0.307100860893761,0.470013666877864,0.492986873444372,0.785953511403399,0.23573012935441,0.330215038720255,0.474496648735634,0.631328372847855,0.55940141948541,0.481032255156985,0.489231432750052,0.421375389175622,0.493759697252849,0.786534638681258,0.316782856433806,0.60030922192458,0.458896414681788,0.582786455536074,0.448001165168325,0.711840915707604,0.492994536661223,0.191264081358434,0.237141438457782,0.399032177408066,0.823619238182298,0.578362772380127,0.166660510893231,0.455028884927355,0.569718504121973,0.379700261534871,0.418512922241254,0.484002230637758,0.319452780483358
TCGA-06-0645,0.682659637766779,0.531110917152492,0.451665282839491,0.469294355962203,0.552592694664617,0.390811691874031,0.443712328530661,0.564920890420596,0.761435344983342,0.344169093393871,0.412099149592377,0.80362512961637,0.533689372060145,0.62290103800384,0.333815674630735,0.411760545520208,0.681321621508323,0.609681694681119,0.620098188011883,0.620199274405035,0.576603469939977,0.301893538487865,0.237761880092666,0.447470197523661,0.685703257167881,0.390521799490362,0.720493941960855,0.740139533017628,0.773453598161968,0.366780281607673,0.335559595921309,0.640389819443965,0.496074373285822,0.419006719791134,0.106917914869153,0.546578973239252,0.674366877659429,0.360756451542992,0.465794403700585,0.525851974129333,0.624772055244372,0.579601928666735,0.359667057686207,0.517730754567938,0.472157332665932,0.566227717488878,0.498028097575298,0.407623779277351,0.677331465880429,0.712397416697835,0.560267908806527,0.430138475934053,0.348438206623878,0.458354571918656,0.503384487160698,0.456770145693694,0.620747827139905,0.831752877994669,0.649477569730853,0.594449813167452,0.657490963806218,0.455673040223955,0.494328335585915,0.530250763843485,0.262675081168715,0.525528943231104,0.555154775247429,0.60173722314654,0.522467946995476,0.180487248699648,0.325004385668287,0.211656527917207,0.482588111759695,0.366007692745721,0.356584340407423,0.383546838362837,0.410928719536123,0.319351464907712,0.441455910580012,0.615457403598971,0.616890992447316,0.666632849616049,0.599298284169932,0.45697733102842,0.420820148419809,0,0.631500900244436,0.565768846528446,0.558297643107262,0.611015257483093,0.454737915348238,0.545832363434472,0.540038600059809,0.310023806341793,0.189080009829982,0.266507174436406,0.639059823262983,0.819817331864986,0.491773606740787,0.225016640308078,0.442213705079729,0.574544983388507,0.445972280970582,0.466433269705309,0.475820335966895,0.432015794664028
TCGA-06-0646,0.570423958117149,0.580375678490265,0.356201278289718,0.376113218176021,0.514036645116082,0.471699745226783,0.351628562628308,0.443339308906557,0.744453586433288,0.295241582460698,0.258301229119184,0.859439225092232,0.402155707204371,0.609229177319886,0.300089604342068,0.422948115857452,0.642647487016306,0.494643770893339,0.489505654396349,0.727557295973714,0.540713745968451,0.282662511757191,0.157027021340778,0.434794989936405,0.732078838491064,0.288264561112154,0.693448523270135,0.690511721873314,0.740260883371744,0.219889751896427,0.192281660391761,0.659759725874489,0.437507915446816,0.371155901567798,0.334407759547871,0.550866664166502,0.717830571017729,0.38199894993955,0.382005440191967,0.556611258694926,0.578324758726414,0.450052646190443,0.162362514561711,0.384543128887112,0.460409852809818,0.239490314196521,0.413429078978819,0.242406600949339,0.600910837138444,0.707783660275826,0.533472787688273,0.412758419562369,0.281715415663711,0.432201574591195,0.511719497743272,0.391802771227279,0.333222872439902,0.884223335656237,0.566144718356709,0.578779076395622,0.666494837814754,0.255386440116924,0.42875689177089,0.53919935373776,0.17166717643626,0.40436632651255,0.587832978517685,0.684353849049554,0.518586902083521,0.277788212001977,0.375559288207809,0.218705772516068,0.467852795612194,0.318343790469718,0.424192080904091,0.314933008294634,0.106389004320823,0.362857032143607,0.448707206562359,0.527927948706469,0.648116606386575,0.504586837596566,0.615942261736795,0.396019468555335,0.353426695381343,0.433537061013353,0.484845456486449,0.526543361524122,0.520388438815097,0.543826570877801,0.304361932405129,0.504995087199596,0.628913326204142,0.207518332288776,0.300018801588425,0.272270415738578,0.563027430453272,0.8330022635793,0.45102927464942,0.204781230966331,0.44874686921602,0.53115144074037,0.485416795373482,0.454021713697266,0.525364299001655,0.346808183213943
TCGA-06-0648,0.535776596781134,0.438061221436989,0.369231568653387,0.394034078498142,0.434169360622247,0.531626124750409,0.328144009961352,0.617499327603221,0.767841887078153,0.356764088520958,0.210404816065192,0.881750806608304,0.541351810357573,0.662888174187307,0.281717255515109,0.580437008552105,0.606737610560254,0.378923043804449,0.328698623620921,0.58573087004899,0.524535140066802,0.734249863472578,0.25095022701955,0.432467762283962,0.727636172495357,0.31147539428662,0.552916088682417,0.438161175465252,0.750151808968989,0.276532636102685,0.226958313745835,0.637831246209388,0.424718945235775,0.471011146182434,0.331634468091166,0.591466856242317,0.701084693809128,0.465775458987713,0.384153277158342,0.587592447718224,0.480766976655264,0.283660806064664,0.22828151469141,0.485217310770777,0.478201489929851,0.467637036656947,0.383714788355784,0.262098500967738,0.523673433216004,0.785108747139077,0.547330013190819,0.36740998581689,0.303682461725959,0.549125191915169,0.469845949130276,0.418868461438644,0.427380419559758,0.973776735200852,0.642992562847366,0.718277381634793,0.639518466240036,0.554668030166805,0.446992431176651,0.682522001167511,0.158560605155797,0.477436762285046,0.647988281045663,0.710222058732082,0.383614834327521,0.237826727747543,0.583994590876723,0.283137237345192,0.540471262965734,0.46217280756087,0.420443134026753,0.256557398686658,0.18327047053558,0.401952432084063,0.483153913022499,0.517194270312536,0.700753100286796,0.49567123286957,0.397371205788682,0.440604496156122,0.417279906346609,0.468924804163932,0.598476330795735,0.642239932813125,0.659813766200645,0.455659842830732,0.304266974952459,0.53981195420788,0.630414022683533,0.279485681147848,0.39595043067266,0.284934823282046,0.401289245039398,0.753345578157769,0.401660106215691,0.278599641776434,0.46832785649514,0.448323168338643,0.508980786025818,0.545539408170224,0.475603280159471,0.396140819297922
TCGA-08-0244,0.508284937887352,0.512424941677352,0.517507145696984,0.343050374325485,0.703983091724336,0.369533671625889,0.446287003818286,0.519102623279557,0.798065551270598,0.436732309092786,0.473306709663721,0.765559097461672,0.571682418249594,0.648962091987834,0.365023655989679,0.562921969404773,0.543134336879121,0.400190661716392,0.428402079947824,0.681911805696216,0.615968707353396,0.225836915604971,0.235782102527334,0.463452365199445,0.745431167642993,0.358004547147409,0.726204202621845,0.69231739634983,0.736151095856338,0.140981880117842,0.463845403533939,0.691928328099524,0.442311269896293,0.318453245117069,0.254914287241934,0.583870576703083,0.685833454855942,0.378145578243905,0.51180263098107,0.673126671071516,0.60284996116652,0.628471069612527,0.344045731146605,0.551728775126715,0.456456282845458,0.566961194134646,0.427319040981664,0.302664749650706,0.495076666302063,0.630135555765589,0.424733722159217,0.367175441618927,0.198329084515533,0.364275089771285,0.381355648196737,0.608318355125424,0.635556797339997,0.856272345062802,0.693419094711669,0.632290715966395,0.621039993641515,0.433965084066811,0.593314414462444,0.443894340965781,0.135872381769425,0.564687129912444,0.659213841879209,0.531487300900293,0.526383757678155,0.189838728641703,0.385839723554368,0.177445118331547,0.447045595289058,0.20185603168644,0.46441967621156,0.338387567163571,0.171696436429054,0.387229130863313,0.433535093410271,0.604079297734964,0.700122581861088,0.496231762296214,0.438236772495376,0.484554950685985,0.189030816509689,0.225300513119286,0.559653063163576,0.639125215893979,0.67406975511751,0.577786880773442,0.32065342796307,0.594152653626441,0.680041896044232,0.244500451028855,0.227555520937392,0.228249491653245,0.478901550803976,0.680656266572139,0.537088097166827,0.190054105708838,0.422653894305855,0.516551844189535,0.48692112086132,0.360422169613806,0.396282113834483,0.144890427999751
TCGA-08-0245,0.583920811815877,0.386194930399655,0.409996703599026,0.51532236970718,0.548472143682486,0.411646397550173,0.389756620139506,0.753595775781493,0.78521073692622,0.548886282703611,0.243637262822242,0.936040984457643,0.728343125035204,0.70433122218472,0.545877144495925,0.593326585355166,0.325204289140685,0.390452605951818,0.47153613006333,0.784595308660015,0.594359971279422,0.371181654183349,0.354714535954966,0.350950271636276,0.794472762324792,0.272453586336524,0.672639151204685,0.404279804662082,0.848390398725425,0.415249944876851,0.317462813579939,0.675827403932686,0.597919934786142,0.420152970069487,0.130030721873604,0.531906582837462,0.649628149709539,0.473266129521037,0.523150500676521,0.578076623396249,0.463963302248462,0.302225839470293,0.341163014841453,0.455802927447957,0.673546208249817,0.714372563376741,0.529246300652497,0.489407350876435,0.611425355080977,0.858811197345669,0.558444121688702,0.558709333869719,0.303500412296276,0.459554448718313,0.642356775740242,0.635099715155623,0.438147642706497,0.999904077646391,0.73862519728384,0.740134866621933,0.661922774393349,0.556749274614751,0.457041264323934,0.764646592428949,0.319926566738458,0.564935328916376,0.730475022951836,0.757592968460763,0.568073363953297,0.367802465646168,0.520536042134667,0.388589629477475,0.49497124278587,0.492723960348925,0.634784427947421,0.40909294208987,0.433679409511535,0.480349334847875,0.482671903060326,0.652196627677998,0.800954140010093,0.462347548037962,0.645417396312479,0.550832717556595,0.412353011822672,0,0.460015164549527,0.754221713621304,0.646348844807565,0.421820615894103,0.297387902981422,0.525956762899583,0.684826071780878,0.350316901007529,0.36636373592992,0.386407100144468,0.38273641518875,0.699894018386946,0.606355722236164,0.211183081314509,0.558199310444687,0.556801846260101,0.584791931825831,0.43805574433182,0.732260104939447,0.356556449124223
TCGA-08-0246,0.508601024833491,0.597500348824838,0.608075598331371,0.4236901936445,0.648769492376195,0.529612314069017,0.461740749115814,0.601913518472635,0.801823352742377,0.445766884210899,0.594437733718968,0.997195787118083,0.625665063300475,0.646594464431566,0.38982732252757,0.270514049822445,0.732079653649225,0.519448702082583,0.502713070397528,0.667326801506457,0.624185085608125,0.352965691906765,0.364616058040184,0.485989522201053,0.799428625005362,0.323778574488194,0.750750756005287,0.663445438507625,0.813526760682816,0.28820917810079,0.430217997571053,0.719872334275885,0.552639848217401,0.581834288962385,0.132136980586895,0.576532200639453,0.712675767985633,0.495788132941499,0.544862475566913,0.521219116242899,0.730084779534354,0.692878933550515,0.412971697020087,0.723572877688012,0.518768731225146,0.647451293621874,0.555071924919122,0.44888662126279,0.699355369573228,0.652504388846768,0.613740557478062,0.461914818951321,0.207060618673964,0.658363555034073,0.450083338955438,0.650111658380593,0.641002259716123,0.559465920766856,0.641783038978298,0.558253177912881,0.777052201150779,0.299440062487757,0.660852980957462,0.582255380231126,0.280981054931268,0.623284316459339,0.628535141497381,0.652817461050919,0.627055163805031,0.136797573682698,0.390456616478351,0.360523364764866,0.531106272657247,0.401801817185862,0.393972658155739,0.422935681786075,0.69767866070315,0.381227873199387,0.548890586760403,0.72902582653505,0.656450197118033,0.545721501755145,0.466049569044038,0.553467716980531,0.317253490654309,0,0.758379716068751,0.568787782957823,0.671699873564439,0.637230183280685,0.384583630599671,0.628908631144438,0.737064841665562,0.332307151428804,0.380791669247958,0.246929784109256,0.538128676930261,0.802746091870401,0.577400014819381,0.282374151342083,0.477387176830153,0.639564071075193,0.533635816175953,0.427220706536785,0.544049586335082,0.272794099096402
TCGA-08-0344,0.529004251059493,0.304552547071037,0.416433971898019,0.350425598714957,0.492935072711817,0.546307367385721,0.223738747111812,0.557570831567115,0.644210354792528,0.471339010954445,0.184818661201918,0.851407214444104,0.537548828057023,0.708862204310941,0.155486904430699,0.635954774133171,0.319535128846225,0.276689824354056,0.39460829202915,0.558334775662816,0.632286955981973,0.408567425485617,0.175314453208922,0.318320066339553,0.699892746830584,0.24490206704367,0.432168700179458,0.435977604342492,0.83869211151995,0.280486894687407,0.315325463468778,0.624864594016106,0.357355145294067,0.435106389159349,0.416161668368359,0.810726539023861,0.449460710268358,0.493298634721687,0.619263303720494,0.418331510458308,0.359708730936913,0.567332707611364,0.273270558441847,0.25449579876466,0.779890740134057,0.192754039895429,0.331666619070324,0.312866636191496,0.279763358450658,0.842236841116187,0.627873982901637,0.30919513826287,0.243024460611115,0.355598368794466,0.500160164171131,0.534826461810864,0.499950200400249,0.999893593212256,0.891360765844607,0.752549441878601,0.375198386041658,0.403606267784573,0.412618962649707,0.760394727354753,0.290813730066458,0.40797985052017,0.732888391081658,0.665456009744333,0.579784644323316,0.33205529556114,0.451347700133354,0.293109911181429,0.737046957731642,0.384902484801358,0.306085726336346,0.255796968063144,0.0344329318618657,0.346285638835642,0.693756717969663,0.444944887408914,0.803225680714954,0.578735707041249,0.303394889092239,0.492764598659342,0.510362130632319,0.573661494683392,0.754894547307101,0.862993361653398,0.767749682488646,0.353351547452579,0.302800342196398,0.67883113185819,0.514152134120383,0.243683140770699,0.520962398563649,0.431378283987958,0.346291727194659,0.352093063572258,0.458267521586405,0.0825831540303565,0.531721398712209,0.412571125543145,0.657497111140096,0.370583062000565,0.696436515881487,0.304973513608782
TCGA-08-0345,0.722863556468138,0.673137441018093,0.517588086361929,0.449414563049507,0.581377293719686,0.591554736151761,0.458233691867554,0.668351741277274,0.865068948907477,0.402151745800477,0.331731121056426,0.810649460572343,0.680793103769389,0.711016946462838,0.359838001821145,0.583193069223737,0.785714289563555,0.657397715262827,0.549653458303058,0.792017524737156,0.629468841404373,0.378790603010182,0.364910385684295,0.57711459739042,0.80120862983934,0.583646859011537,0.734470713390165,0.780892168972348,0.85826826561901,0.326197428100788,0.396596352088151,0.753146765147718,0.568032329929475,0.447476280078448,0.126715982986375,0.64405174989923,0.825312494938051,0.434089917921631,0.480775256572886,0.647824342985125,0.767742056731706,0.315260962139207,0.287622739674286,0.576409489726933,0.517516974651549,0.555475270535964,0.524712277853956,0.522580929689323,0.773635314532787,0.825745174640646,0.582883660091682,0.511112914423794,0.32294287102713,0.520309775694861,0.5734561443931,0.538227327015474,0.431440833360731,0.971590284763385,0.594203442496138,0.719800745054864,0.794262718409956,0.426583972881463,0.488447308706856,0.575043343628925,0.336288279961069,0.582973983800641,0.677504300979465,0.782183743379189,0.526419687320087,0.290431242499735,0.568893683041122,0.374857960520643,0.569760499280326,0.42115302374511,0.518634730549918,0.387232308648047,0.188820256745095,0.525882115568379,0.573294442409392,0.656881904969225,0.724578250104347,0.688906212401543,0.574518519174852,0.532166897511117,0.33622818555793,0,0.646965417930171,0.697716051901595,0.686650096809443,0.612173980357641,0.453729913522475,0.555294542182823,0.669386093428258,0.343647533022294,0.428498588970256,0.350422483579161,0.643789519776446,0.886562713763221,0.511633732584324,0.364791237473744,0.516967110862835,0.627075081012704,0.564777216426159,0.465800532569568,0.571077113021808,0.370994228592471
